text,label
"Thank you ! I'll be sure to return the favor after our first class , OK ?",0
Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,1
Please CALL 08712402902 immediately as there is an urgent message waiting for you.,1
This is to notify you that your social security number has been compromised so to find out some more information and to get connected with an officer press 1. I repeat press 1 to get more details. Thank you.,1
"plus on your account, which is billed on your card attached to your Amazon account. The amount charged is $149. We noticed some suspicious activity on your account, so we have put on hold this transaction. Please press 1 now to speak to our Amazon customer executive or press 2 to allow the transaction. Thank you.",1
Thanks for the information . And good luck in your college search .,0
"It's got a kitchen , a bathroom , and one bedroom .",0
"It says , Zina , I like how you rhumba . An admirer .",0
"This is Olivia from Apple Support. We have found some suspicious activities in your iCloud account that your iCloud account has been breached. Before using any Apple advice, please contact the Apple Support advisor. Press 1 to connect with Apple Support advisor. Press 2 to listen to this message again. Or if you wish to contact us later, please call us on our 12 number, 315-232-8257. Thank you.",1
That is a really interesting fact .,0
"Dear customer, this is Marni from Amazon. We have noticed some fraudulent activities on your Amazon account regarding some unauthorized charge of $1,500 from unknown IP address coming from Albany, New York. Kindly press 1 to talk to our Amazon security department. Thank you.",1
"Hi, this is Daniel from Amazon customer service. We have seen a recent order number, AMZ0987, of iPhone 11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1499. We noticed some suspicious activity on your account. So we have put in hold to this transaction. Please press 1 now. And to report please press 2. Thank you.",1
"Hi there, I'm calling you from AT&T Direct TV to let you know that your existing account is qualified for 50% off. In order to avail the discount, kindly call us back at 855-457-7745 from 8 a.m. till 9 p.m. Pacific Standard Time. Thank you and have a great day.",1
"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",1
That's exactly how I feel now .,0
"Hello, this is Mary Fletcher, State Number Agent FF694, and this is a notification call from U.S. Hello, this is Mary Fletcher, State Number Agent FF694, and this is a notification call from U.S. Department of Financial Relief Services. And the purpose of this call is to inform all U.S. citizens on our state list that have tax debt about the new zero-tax owed tax debt relief program that was recently put into effect by the Biden administration and is open for enrollment. The new zero-tax debt relief program that was recently put into effect by the Biden",1
Here it is .,0
Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),1
"The reason you have received this phone call from our department is to inform you that there is illegal enforcement actions filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you.",1
"Wonderful , I'll take them .",0
"There is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order.",1
"This call is from the Department of Social Security Administration. The reason you are receiving this phone call is to inform you that we will be suspending your social security number because we found some suspicious activities on your social security. If you want more information about this case, press 1. Thank you. Goodbye.",1
PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,1
"Fine , just get it ! We have been shopping for furniture for five hours ! I ’ m so tired !",0
Talk to g and x about that,0
Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),1
Where are we going to have a drink ?,0
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,1
"Hello. This is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order.",1
Why not have a visit to the zoo ?,0
"Hello, this is Mary Fletcher, State Number Agent FF694, and this is a notification call from U.S. Hello, this is Mary Fletcher, State Number Agent FF694, and this is a notification call from U.S. Department of Financial Relief Services. And the purpose of this call is to inform all U.S. citizens on our state list that have tax debt about the new zero-tax owed tax debt relief program that was recently put into effect by the Biden administration and is open for enrollment. The new zero-tax debt relief program that was recently put into effect by the Biden",1
"you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order.",1
"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",1
"This call is from Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that we just suspend your social security number because we found some suspicious activity. So if you want to know about this case, just press 1. Thank you.",1
How about going swimming ?,0
Could you pick him out of a line-up ?,0
Did she buy them here ?,0
Administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message kindly press 1 to connect with the next available officer. Thank you.,1
"some fraudulent and suspicious activity in the state of Texas, so to find out more information and to resolve it, kindly press 1.",1
who else is going to be there ?,0
"James Taylor , 23 , March 30,1982 .",0
Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,1
You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,1
We're okay for vegetables but we should stock up on meat . Can you go to the butcher's and get some veal and some beef ?,0
But one must have some basic ideas about nutrition and find the best way for the nutrients to work out for the body .,0
"This is an important call regarding a legal enforcement action being executed under your name for suspicious and fraudulent activities carried out using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt to avoid initial appearance before a magistrate, judge, or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the next available officer.",1
Administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message kindly press 1 to connect with the next available officer. Thank you.,1
What about your second foreign language since you were an English major ?,0
"under your name by U.S. Customs and Border Protection with contraband of drugs and cash. So the moment you receive this message, please press 1 to talk to our investigation officer to avoid legal consequences.",1
"connection of service today within 30 minutes. Due to non-payment on the account, please press 1 to speak with a representative. Thank you. Greetings. This is an automated message from the Disconnection Department of National Grid Electricity Company to inform you that you will be experiencing a disconnection of service today within 30 minutes. Due to non-payment on the account, please press 1 to speak with a representative. Thank you.",1
"Hi, this is an exclusive announcement from Marriott Hotels. Your telephone number has been preselected to receive a complimentary stay in one of our five-star hotels. For further details, press 1 now. To be placed on the Do Not Call list, press 2 now.",1
Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,1
"I am going to be a , well , I hope to be a research chemist .",0
"A pre-authorized purchase of an Apple MacBook Pro and an Apple AirPods is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representative, please press 1.",1
I ’ m temping at a pharmaceutical company .,0
Only ten percent of taxes included in the bill .,0
"Hi, this is Officer calling you from the Customs and Border Protection. The very second you receive this message, you need to leave your work aside so that we can discuss about your case and take necessary action on this matter in order to connect. With Officer, press 1 and you will be connected to the concerned department. If we don't hear from you, then we will be forced to take action against you. Press 1 and you will be connected to the concerned department. Or press 9 to disconnect the call. Hi, this is Officer calling you from the Customs and Border Protection. The very second you receive this message, you need to leave your work aside so that we can discuss about your case and take necessary action on this matter in order to connect. With Officer, press 1 and you will be connected to the concerned department. If we don't hear from you, then we will be forced to take action against you. Press 1 and you will be connected to the concerned C, B, P Officer, or press 9 to disconnect the call.",1
"Hi, this is Melanie. I'm giving you a call from the dealer service center. We recently noticed your car's extended warranty would expire and wanted to provide you with one final courtesy call before your warranty expires and your warranty coverage becomes voided. This would make you financially responsible for all service repairs. If you wish to extend or reinstate your car's warranty, press 4 now or press 9 to discontinue coverage and discontinue receiving these reminders.",1
"The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the next available officer.",1
I saw an interesting program on TV last night . It was about elderly people .,0
"Thank you very much . Mr . George . As a newcomer , I understand that you have your consideration and I am satisfied with the raise .",0
"Thank you for choosing Marriott Hotels. We would like to inform you that your telephone number was qualified by our booking system to receive an all-inclusive complimentary stay. For further details, press one now. To be placed on the do not call list, press two now.",1
Can I borrow some money ?,0
Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,1
"Hello, this is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. And if you do not authorize this order, press 1 or press 2 to authorize this order.",1
"Mmm . OK . Well , why don ’ t you tell me a little bit more about what you would like ? We have everything from mountain biking , to rock climbing to street luge .",0
"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",1
Don't worry . I know about this .,0
He can repair cares ? I cannot believe it .,0
"Yes , I think so .",0
If you act as our representative what would you do to safeguard our interest ?,0
"That ’ s ok . If you could just bring it in tomorrow , I would appreciate it .",0
"How are you doing ? Pretty good , I imagine ?",0
Good afternoon . How can I help ?,0
"This is Ms. O'Brien, I was trying to reach you regarding an important matter of reviewing the supply charges for your Pinolec electric statement. Please return my call at 724-442-8043. Again that number is 724-442-8043. And please have a statement available to review. Your reference number is P135. I'll speak to you soon.",1
"I'm so surprised , B . Why did you decide to end your marriage suddenly ?",0
"yes , I think I'd like the green mask in the middle .",0
"will get disconnected in 30 minutes due to a pending balance on the account. Please call the direct billing department number at 800-477-0882 to avoid power disconnection. Again, the number is 800-477-0882. If you want to speak to a live agent press 1. Thank you for choosing from Centerpoint Energy. Goodbye.",1
What's the cheapest way to go there ?,0
Ah yes . The one who offered you a job in Australia .,0
"That ’ s right , we bought it the same day we came on the market .",0
"This is an important call regarding a legal enforcement action been executed under your name for suspicious and fraudulent activities carried on using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will an intentional second attempt to avoid initial appearance before a magistrate, judge, or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information press 1 and hold for the next available officer. This is the last one right now.",1
"Okay , Mr . Lee . This is just a routine check . Would you mind opening the bag for me ?",0
"even if it's due to a pending balance on the account. Please call the direct billing department number at 800-988-3257 to avoid power disconnection. Again, the number is 800-988-3257 if you want to speak to a live agent, press 1. Thank you for choosing from CenterPort Energy. Goodbye.",1
"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",1
How nice to see you again !,0
response we are giving you a final courtesy call before we close out your file. You can press 1 to speak with someone about possibly extending or reinstating your warranty coverage or press 2 to be put on our do not call list or call our 800 number at 833-304-1447.,1
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",1
"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",1
"Yes , I am kidding.But don't you know only professors and students with disabilitiescan apply for parking permits ?",0
How much is it ? Is three hundred dollars enough ?,0
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,1
Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,1
Hello. This is just a test call. Time to stay home. Stay safe and stay home.,1
The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,0
Way to go ! It seems beautiful and very delicious .,0
Can I trouble you for some change ?,0
There are many new kinds of newspapers . I find it hard to choose among them . Which is the most popular paper circulating in our city ?,0
It was a real red letter day for you .,0
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help",1
How do you think about our boss ?,0
Can you finish your homework in ten minutes ?,0
The website will give you your results and then tell you what the normal range is .,0
"Hello, this is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press one or press two to authorize this order.",1
"As far as I can see , Westlake Restaurant is a good choice .",0
"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED",0
You should get plenty of sleep .,0
PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,1
"Hi, this is Melissa with Student Support Center. I am following up in regards to your outstanding federal student loan balance. We have been trying to reach you because you are eligible for the Federal Student Loan Forgiveness Program due to the changes made in 2022. It's imperative that we speak to you as soon as possible since the student loan payment delay is about to come to an end. You can reach us directly to discuss your options at 833-631-7911. Again, that's 833-631-7911. Thank you.",1
"This is Ms. Harper. I was trying to reach you regarding an important matter of reviewing the supply charges for your Pinolec electric statement. Please return my call at 724-442-8041. Again, that number is 724-442-8041. And please have a statement available to review. Your reference number is P120. I'll speak to you soon.",1
Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,1
"This is Susie calling with the Vehicle Service Department. We are calling about your vehicle's manufacturer's warranty. We sent you several notices in the mail that you have yet to extend your warranty past the factory cutoff. And this is a courtesy call to renew your warranty before we close the file. If you are interested in renewing your auto warranty now, please press five now or press nine to be removed from our list. Hi, this is Susie calling with the Vehicle Service Department. We are calling about your vehicle's manufacturer's warranty. We sent you several notices in the mail that you have yet to extend your warranty past the factory cutoff.",1
"Because I'm not Christian , I'm Jewish .",0
Do you know what E-commerce is ?,0
"This call is from Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that we just suspend your social security number because we found some suspicious activity. So if you want to know about this case, just press 1. Thank you.",1
"We've been trying to reach you concerning your car's extended warranty. You should have received something in the mail about your car's extended warranty. Since we have not gotten a response, we are giving you a final courtesy call before we close out your file. Press 2 to be put on or do not call it. Or press 1 to speak to someone about possibly extending or reinstating your car's warranty. Again, press 1 to speak to a warranty specialist. Or call our 800 number at 833-304-1447, UST 456.",1
"This is Katie with the Student Forgiveness Center. It looks like we have on record that your federal student loans will be eligible to be reduced, possibly even eliminated. So give me a call back when you get a chance. We want to be your expert. My number is 201-468-8579. Once again, that is 201-468-8579. Looking forward to hearing from you.",1
"Did you go to the roller rink on Saturday ? I heard it was far out , man !",0
"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3",1
"Hello, this is a confirmation call for the order placed under your name, so to find out more information, please press 1 or you can give us a call back.",1
Are there many accidents in the city every day ?,0
contact Apple Support Advisor. Press 1 to connect with Apple Support Advisor. Press 2 to listen to this message again. Thank you.,1
"Nice to meet you , George . I'm Irene .",0
"Hi, this is Daniel from Amazon customer service. We have seen a recent order number, AMZ0987, of iPhone 11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1499. We noticed some suspicious activity on your account. So we have put in hold to this transaction. Please press 1 now. And to report please press 2. Thank you.",1
"Hello, this is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order.",1
"Social Security Administration to inform you that due to some suspicious activities related to your social security number, we are forced to suspend your social security number with immediate effect. In case you feel this is an error, you may connect to the legal department of Social Security Administration. In order to connect a Social Security Administration officer, press 1. In case we did not hear from you, your social will be blocked permanently. To connect now, press 1, and you will be automatically connected to the concerned department.",1
"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",1
Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,1
"call is to inform you about a package has been seized under your name by U.S. Customs and Border Protection with contraband of drugs and cash. So the moment you receive this message, please press one to talk to our investigation officer to avoid legal consequences.",1
Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,1
"This is Officer Marshall from the Department of Social Security Administration. You have received this phone call from our department to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. In order to connect with a federal agent, press 1 and you will be connected to the concerned department. If we don't hear from you, your social will be blocked. Press 1 and you will be connected to the concerned department.",1
"Before using any devices or going online, please contact Apple Support Advisor. Press 1 to connect to Apple Support Advisor. Press 2 to listen to this again. Thank you.",1
Barker ? With a B . Of course .,0
"I'll have a glass of lemonade . More ice , please .",0
a disconnection of service today within 30 minutes due to nonpayment on the account. Please press 1 to speak with the representative. Thank you. Greetings. This is an automated message from the Disconnection Department of Dominion Energy Electricity Company to inform you that you will be experiencing a disconnection of service today within 30 minutes due to nonpayment on the account. Please press 1 to speak with the representative. Thank you.,1
WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,1
This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,1
"Well , it is a really high target .",0
"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",1
"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",1
"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",1
Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,1
They weren ’ t supposed to arrest me .,0
"work aside so that we can discuss about your case and take necessary action on this matter in order to connect Investigation Officer, Press 1. And you will be connected to the concerned department. If we don't hear from you, then we will be forced to take legal action against you.",1
That sounds perfect .,0
CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16,1
I ’ m not sure where to pick up my ballot .,0
Are you a soccer fan ?,0
You ’ re welcome .,0
"No , I don't need to . I took Advanced Placement English in high school.So I'm not required to take composition .",0
okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,1
"Hi, this is Daniel from Amazon customer service. We have seen a recent order number, AMZ0987, of iPhone 11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1499. We noticed some suspicious activity on your account. So we have put in hold to this transaction. Please press 1 now. And to report please press 2. Thank you.",1
"This is Susie calling with the Vehicle Service Department. We are calling about your vehicle's manufacturer's warranty. We sent you several notices in the mail that you have yet to extend your warranty past the factory cutoff. And this is a courtesy call to renew your warranty before we close the file. If you are interested in renewing your auto warranty now, please press five now or press nine to be removed from our list.",1
"Most people grow accustomed to the climate , but there are many others who complain about it all the time .",0
"Mr . Smith , welcome to our factory .",0
"It's such a hot season , isn't it ? May I suggest thinning out the top ?",0
"Yes . They should check the elevator regularly . I have to give them something to remember about , and they should also equip fire extinguishers in the building .",0
"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",1
"hey , Lily , what are you doing ?",0
"Hello. You have been contacted from Amazon. This call is in regard to authorize a payment of $299. We would like you to inform that there has been an order place for an Apple iPhone 11 Pro using your account. If you do not authorize, then press 1 to speak our representative or press 2 to authorize. Thank you.",1
"Hey , did you hear the news ?",0
"has been seized under your name by U.S. Customs and Border Protection with contraband of drugs and cash. So the moment you receive this message, please press 1 to talk to our investigation officer to avoid legal consequences.",1
"You don ’ t need plastic surgery to do that . You are fine the way you are and you have guys drooling all over you ! Plus , plastic surgery hurts !",0
"It's always pertaining to the notice you've recently received on your electric bill about rate reduction. If you haven't missed payment on the bill for the last three months, get a 25% discount. Press 1 to get a discount and talk to a representative.",1
PRIVATE! Your 2003 Account Statement for 078,1
The question is we only need one .,0
Sent me de webadres for geting salary slip,0
"This call is from Department of Social Security Administration. The reason you received this prerecorded message from our department is to inform you that there is a legal enforcement actions files on your Social Security number for illegal and fraudulent activity. In order to connect a federal agent, press 1, and you will be connected to the concerned department. If we don't hear from you, your social will be blocked permanently. So once you receive this message, press 1 and talk to the officer from Social Security Administration. Thank you.",1
"This is an important call regarding a legal enforcement action being executed under your name for suspicious and fraudulent activities carried out using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the next available officer.",1
"A pre-authorized purchase of an Apple MacBook Pro and an Apple AirPods is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representative, please press 1.",1
"from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you.",1
Don ’ t you have air-conditioning in your apartment ? It ’ s sweltering here !,0
"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",1
"attempt, we strongly recommend please do not access your account on your device for security reason, until your account will not get fixed. For more support, speak to our Amazon support team. Press 1.",1
Good afternoon . Can I help you ?,0
I can fix those for you . Is there anything else wrong with it ?,0
"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",1
"How about you , Chuck ? Where did you grow up ?",0
Here's my credit card .,0
All right . Let's call it quits and go home .,0
You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,1
"Hi, this is Officer Bella Watson calling you from the Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that there's legal enforcement actions filed on your social security number for fraudulent activities. So when you get this message, kindly call back at the earliest possible on our number before we begin with the legal proceedings, that is, 2-2-8-5-9-1-8-6-9-1, I repeat, 2-2-8-5-9-1-8-6-9-1. Thank you and have a nice day.",1
"Hi, this is the Alert System with Visa MasterCard account services with important changes to your account before the next billing cycle. Congratulations on your excellent payment history. You now qualify for a 0% interest rate on all your credit card accounts. This is a limited time offer and you must respond immediately. Press 1 now to speak to our qualification department and complete the enrollment process.",1
"On your excellent payment history, you now qualify for a 0% interest rate on all your credit card accounts. This is a limited time offer and you must respond immediately. Press 1 now to speak to our qualification department and complete the enrollment process.",1
"That's a big mistake , you should always have a good breakfast . You will not run your car without fuel , and yet you won't expect your body to work without food .",0
"Yes , but it can be very crowded around this time . I always feel uncomfortable taking the subway .",0
"I shave every workday , but I only shave at weekends if I ’ m going out somewhere . If I ’ m staying at home , I don ’ t shave .",0
I am going on my first date tonight . Can you give me some suggestions about what to wear ?,0
"press one to connect to the customer service to continue with the purchase simply hang up. Thank you. Hello. This call is to inform you that you have been charged for the payment of $469 for your recent purchase. So if you want to cancel the payment and want to talk our customer service, please press one. I repeat press one to connect to the customer service to continue with the purchase simply hang up. Thank you.",1
Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins,1
"is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representatives, please press 1.",1
"Hello, this is Officer Michael Brown from Social Security Administration to inform you that due to some suspicious activities related to your Social Security number, we are forced to suspend your Social Security number with immediate effect. In case you feel this is an error, you may connect to the legal department of Social Security Administration. In order to connect a Social Security Administration officer, press 1. In case we did not hear from you, your Social will be blocked permanently. To connect now, press 1 and you will be automatically connected to the concerned department.",1
PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,1
"It tastes great , but it is really dry . Is your fish all right ?",0
"card which will be dispatched in the next 24 hours. If you have not made any such purchases or transactions, then kindly press 1 to speak Amazon customer service. Thank you.",1
"We've just started a new business at this bank , Bank-Insurance Link .",0
That ’ s a secret . I couldn ’ t tell you .,0
"Hi, this is Emma with the Processing Center. I was giving you a quick call because I am reviewing your student loan profile, and as you know, there have been some pretty big changes to the federal student loan programs recently. When you have a moment, give me a call back. I would like to discuss your possible options with you while the programs are still available. It's urgent that you return my call prior to when payments resume. If you could please call me at 866-758-1276 to complete your application and finalize your enrollment as soon as possible. Again, that's 866-758-1276. Please have your reference number ready. Your reference number is SL-367. I look forward to hearing from you soon, and I hope you have a great day. Thank you.",1
Here you are .,0
It's nice of you to see my off at the airport . Thank you very much .,0
RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,1
"Our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you.",1
that sounds pretty easy . Do rabbits make your house smell ?,0
"calling you from the Department of Social Security Administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you.",1
"Hi, this is Daniel from Amazon customer service. We have seen a recent order number, AMZ0987, of iPhone 11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1499. We noticed some suspicious activity on your account. So we have put in hold to this transaction. Please press 1 now. And to report please press 2. Thank you.",1
That works for me . We can check out the kitchen next .,0
You have 1 new voicemail. Please call 08719181513.,1
"OK . It falls on the 15th day of the eighth lunar month . It is said that there is a beautiful goddess Chang'E on the moon who had eaten some sort of elixir and had to depart her husband . She is always expecting to see her husband again . So , later we have the traditional idea that when there is the full moon , it is time for the family members to come together .",0
But it's the same hairstyle .,0
The baked fish in tomato sauce is pretty good .,0
That was just an accident . you are worried too much about it . I think the property management will check the elevator and improve their service from now on .,0
Don ’ t make a fuss . Many people divorce after having living together for many years .,0
Good morning Mike !,0
"Perrier , Jim Beam , apples , and grape juice . It will all be there shortly , sir .",0
"Hi , good evening . Which kind of beer would you like ?",0
"Hello, this call is from Amazon. We have gone through your account, and we found that your Amazon account has been used for shopping purpose, as we can see multiple orders placed from your Amazon account. Now, to confirm your order, press 2, or press 1 to talk to our representative.",1
"We found unauthorized login attempt. We strongly recommend please do not access your account on your device for security reason until your account will not get fixed. For more support, speak to our Amazon support team. Press 1.",1
"Sure , but you must have access to the Internet .",0
"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",1
"A pre-authorized purchase of an Apple MacBook Pro and an Apple AirPods is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representative, please press 1.",1
"OK , sir . Your suit will be available in five days .",0
"I'll see you in Sterlet , then .",0
"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",1
"We are giving you a final courtesy call before we close out your file. Press 2 to be put on our Do Not Call list. Or press 1 to speak to someone about possibly extending or reinstating your car's warranty. Again, press 1 to speak to a warranty specialist. Or call our 800 number at 833-304-1447, UST 456.",1
"Hello. I am an artificial intelligent notification bot. The purpose of this call is to make you aware that as a U.S. resident, you are now able to take advantage of alternative federal student loan repayment options and hardship programs. These programs are only for individuals who have less than $160,000 in federal student loan debt. Having debt obligations may cause a hardship when added to your overall monthly bills. Using our automated approval technology, you are now able to obtain enrollment information based on your current financial status.",1
Now thats going to ruin your thesis!,0
"It's really too early to tell , but a lot is riding on the new products . If we don't do better after the product launch , we may have to go bankrupt .",0
What ? I was just having a friendly conversation with the lady here ...,0
says the &lt;#&gt; year old with a man and money. I'm down to my last &lt;#&gt; . Still waiting for that check.,0
